Wall time,Step,Value
1577928190.4884717,6,9.550000190734863
1577928194.1396806,7,2.5999999046325684
1577928216.9089828,12,11.800000190734863
1577928227.887611,15,12.800000190734863
1577928231.4558148,16,8.600000381469727
1577928242.4304426,19,11.0
1577928250.1468842,21,22.5
1577928264.9517307,25,17.200000762939453
1577928312.3194401,37,14.300000190734863
1577928327.8733296,41,11.949999809265137
1577928335.4267616,43,15.850000381469727
1577928343.2502093,45,16.450000762939453
1577928346.9784222,46,15.25
1577928354.6188595,48,15.199999809265137
1577928377.9421935,54,24.700000762939453
1577928381.798414,55,30.899999618530273
1577928385.6026316,56,23.450000762939453
1577928389.388848,57,19.200000762939453
1577928393.3610754,58,23.049999237060547
1577928425.387907,66,22.899999618530273
1577928437.5066004,69,15.149999618530273
1577928449.1952689,72,12.649999618530273
1577928453.1584954,73,24.75
1577928457.343735,74,30.450000762939453
1577928461.4599702,75,17.850000381469727
1577928481.73313,80,24.350000381469727
1577928514.1629848,88,18.350000381469727
1577928518.328223,89,16.799999237060547
1577928543.135642,95,26.600000381469727
1577928576.7475646,103,26.799999237060547
1577928588.6122432,106,30.75
1577928592.7734811,107,22.5
1577928620.4900665,114,22.25
1577928631.6047022,117,20.5
1577928639.60616,119,25.5
1577928672.953067,127,29.950000762939453
1577928684.5317295,130,19.5
1577928688.7579713,131,29.149999618530273
1577928724.260002,140,32.70000076293945
1577928731.9844434,142,24.049999237060547
1577928735.8656654,143,25.049999237060547
1577928739.7968903,144,34.70000076293945
1577928766.89044,151,43.75
1577928786.2465472,156,48.45000076293945
1577928794.1439989,158,53.900001525878906
1577928797.9882185,159,43.29999923706055
1577928813.5371082,163,48.95000076293945
1577928832.9512184,168,66.6500015258789
1577928836.7764373,169,54.849998474121094
1577928848.2930958,172,56.400001525878906
1577928871.7244363,178,97.25
1577928875.5956578,179,114.8499984741211
1577928883.6001155,181,166.35000610351562
1577928895.74281,184,173.89999389648438
1577928904.2072942,186,228.25
1577928908.2575257,187,245.6999969482422
1577928916.3979914,189,305.25
1577928924.3724475,191,400.45001220703125
1577928928.2596698,192,410.79998779296875
1577928956.1432648,199,41.79999923706055
1577928988.336106,207,49.25
1577928992.3193338,208,27.100000381469727
1577928996.3035617,209,29.799999237060547
1577929012.0024598,213,31.200000762939453
1577929051.6207259,223,40.70000076293945
1577929056.0339782,224,31.899999618530273
1577929064.3804555,226,33.900001525878906
1577929079.651329,230,29.899999618530273
1577929091.5810113,233,36.849998474121094
1577929095.8112533,234,49.5
1577929100.0434954,235,56.099998474121094
1577929112.9002306,238,35.5
1577929162.9450932,250,46.900001525878906
1577929187.3604894,256,53.349998474121094
1577929200.075217,259,39.04999923706055
1577929208.295687,261,37.95000076293945
1577929212.3829207,262,37.150001525878906
1577929220.58639,264,52.04999923706055
1577929237.7693727,268,42.20000076293945
1577929254.0373032,272,37.25
1577929262.1177654,274,29.75
1577929282.371924,279,43.900001525878906
1577929339.2221756,293,64.0
1577929361.240435,298,34.849998474121094
1577929365.6376863,299,46.650001525878906
1577929381.8476138,303,54.45000076293945
1577929385.9008453,304,65.05000305175781
1577929402.3027835,308,41.849998474121094
1577929406.3790166,309,49.04999923706055
1577929414.5264826,311,33.400001525878906
1577929426.9331923,314,51.849998474121094
1577929447.0713441,319,38.04999923706055
1577929451.144577,320,70.44999694824219
1577929455.2048094,321,46.45000076293945
