Wall time,Step,Value
1577765725.5309799,1,0.0
1577765735.7069497,2,3.0
1577765739.4741652,3,6.0
1577765743.2803829,4,8.0
1577765747.1146023,5,10.0
1577765751.0308263,6,22.0
1577765754.8450444,7,50.0
1577765758.8142672,8,37.0
1577765762.6772811,9,75.0
1577765770.240507,10,122.0
1577765774.9237747,11,133.0
1577765779.2590225,12,197.0
1577765783.9464872,13,310.0
1577765788.070721,14,372.0
1577765791.91994,15,277.0
1577765795.7671552,16,265.0
1577765799.4163525,17,523.0
1577765803.2733707,18,607.0
1577765806.951374,19,637.0
1577765811.0656052,20,499.0
1577765814.523803,21,342.0
1577765818.2012074,22,339.0
1577765821.8484113,23,341.0
1577765825.8266392,24,341.0
1577765829.6814587,25,341.0
1577765833.4776757,26,341.0
1577765837.3408926,27,342.0
1577765841.1861067,28,341.0
1577765844.615295,29,341.0
1577765849.1815543,30,341.0
1577765853.6018016,31,342.0
1577765857.5890296,32,341.0
1577765861.5122542,33,341.0
1577765865.9935105,34,343.0
1577765870.5997732,35,341.0
1577765874.660004,36,341.0
1577765878.5432181,37,342.0
1577765882.221425,38,341.0
1577765885.9446383,39,341.0
1577765889.7628567,40,341.0
1577765893.3830636,41,342.0
1577765897.043273,42,341.0
1577765900.716483,43,341.0
1577765904.4166906,44,342.0
1577765908.0809004,45,341.0
1577765911.7501101,46,341.0
1577765915.3933187,47,342.0
1577765919.0825295,48,340.0
1577765922.8467448,49,342.0
1577765926.4669518,50,341.0
1577765930.1581633,51,341.0
1577765933.9183743,52,342.0
1577765937.621586,53,341.0
1577765941.2287924,54,341.0
1577765944.8740008,55,342.0
1577765948.5242097,56,341.0
1577765952.2464225,57,341.0
1577765955.8436284,58,341.0
1577765959.687848,59,342.0
1577765963.6100698,60,341.0
1577765967.4142869,61,341.0
1577765971.2405002,62,341.0
1577765975.1227221,63,342.0
1577765979.226954,64,341.0
1577765983.4471953,65,341.0
1577765987.5914323,66,342.0
1577765991.6126626,67,341.0
1577765995.4238803,68,341.0
1577765999.4661117,69,342.0
1577766003.424338,70,343.0
1577766007.2805586,71,341.0
1577766011.1327791,72,342.0
1577766015.083005,73,341.0
1577766018.9612246,74,341.0
1577766022.9444523,75,343.0
1577766026.7186666,76,341.0
1577766030.608889,77,341.0
1577766034.4711099,78,342.0
1577766038.4503376,79,342.0
1577766042.2725563,80,341.0
1577766046.065773,81,342.0
1577766049.860989,82,344.0
1577766054.3392434,83,342.0
1577766058.7204893,84,342.0
1577766062.9527245,85,341.0
1577766067.3749702,86,341.0
1577766071.617211,87,341.0
1577766075.864454,88,341.0
1577766079.922686,89,342.0
1577766084.1199262,90,341.0
1577766088.171158,91,341.0
1577766092.3403966,92,342.0
1577766096.7806504,93,341.0
1577766100.8698845,94,341.0
1577766105.059124,95,346.0
1577766109.1403575,96,341.0
1577766113.2875946,97,341.0
1577766117.5728385,98,342.0
1577766121.654072,99,341.0
1577766125.7593067,100,341.0
