Wall time,Step,Value
1577754767.0985417,1,120.0
1577754776.9061024,2,120.0
1577754780.6843188,3,120.0
1577754784.4805357,4,120.0
1577754788.258752,5,120.0
1577754792.1769762,6,120.0
1577754796.004195,7,120.0
1577754799.7934115,8,120.0
1577754803.9446492,9,120.0
1577754812.090115,10,120.0
1577754815.954336,11,120.0
1577754819.713551,12,120.0
1577754823.4427643,13,120.0
1577754827.108974,14,120.0
1577754830.9851959,15,120.0
1577754834.9504225,16,120.0
1577754839.2886708,17,120.0
1577754843.6809218,18,120.0
1577754847.1731217,19,120.0
1577754851.0453432,20,120.0
1577754854.7545555,21,120.0
1577754858.9157934,22,120.0
1577754863.1290343,23,120.0
1577754867.305273,24,120.0
1577754871.672523,25,120.0
1577754875.4947414,26,120.0
1577754879.3019595,27,120.0
1577754883.0481737,28,120.0
1577754886.9343958,29,120.0
1577754891.4186525,30,120.0
1577754895.7739015,31,120.0
1577754899.5501175,32,120.0
1577754903.384337,33,120.0
1577754907.4395688,34,120.0
1577754911.0747766,35,120.0
1577754914.7139847,36,120.0
1577754918.4812005,37,120.0
1577754922.7494442,38,120.0
1577754926.586664,39,120.0
1577754932.9120257,40,120.0
1577754936.4802296,41,120.0
1577754940.8544798,42,120.0
1577754944.8717096,43,120.0
1577754948.8549376,44,120.0
1577754952.9231703,45,120.0
1577754956.9394,46,120.0
1577754960.4576013,47,120.0
1577754964.1018097,48,120.0
1577754967.867025,49,120.0
1577754971.3942268,50,120.0
1577754974.9354293,51,120.0
1577754978.4146283,52,120.0
1577754981.9838324,53,120.0
1577754985.5970392,54,120.0
1577754989.11024,55,120.0
1577754992.558437,56,120.0
1577754995.6876163,57,120.0
1577754999.1018114,58,120.0
1577755003.6100695,59,120.0
1577755007.7853081,60,120.0
1577755011.5695245,61,120.0
1577755015.6527584,62,120.0
1577755019.4359744,63,120.0
1577755023.2861948,64,120.0
1577755027.1244142,65,120.0
1577755030.8866293,66,120.0
1577755034.5328379,67,120.0
1577755038.2490506,68,120.0
1577755041.8652575,69,120.0
1577755045.4824643,70,120.0
1577755048.9646635,71,120.0
1577755052.4918652,72,120.0
1577755056.0470686,73,120.0
1577755059.5662699,74,120.0
1577755063.05947,75,120.0
1577755066.5646703,76,120.0
1577755070.0688705,77,120.0
1577755073.6520755,78,120.0
1577755077.364288,79,120.0
1577755080.933492,80,120.0
1577755084.5006962,81,120.0
1577755088.102902,82,120.0
1577755091.6441047,83,120.0
1577755095.4273212,84,120.0
1577755099.1105316,85,120.0
1577755102.8877475,86,120.0
1577755106.5039544,87,120.0
1577755110.3711758,88,120.0
1577755114.0663872,89,120.0
1577755117.7355971,90,120.0
1577755121.4698105,91,120.0
1577755125.1590216,92,120.0
1577755129.1222482,93,120.0
1577755132.789458,94,120.0
1577755136.3416612,95,120.0
1577755139.8768635,96,120.0
1577755143.3070598,97,120.0
1577755147.107277,98,120.0
1577755150.2444565,99,120.0
1577755153.931667,100,120.0
