Wall time,Step,Value
1577824390.012051,1,192.0
1577824400.5766556,2,192.0
1577824405.236922,3,192.0
1577824409.9741929,4,192.0
1577824413.9944227,5,192.0
1577824417.8026407,6,192.0
1577824421.5748565,7,192.0
1577824425.4380774,8,192.0
1577824429.1302886,9,192.0
1577824436.475709,10,192.0
1577824440.781955,11,192.0
1577824444.8131855,12,192.0
1577824448.590402,13,192.0
1577824452.5536284,14,192.0
1577824456.377847,15,192.0
1577824460.186065,16,192.0
1577824464.0082834,17,192.0
1577824468.0505147,18,192.0
1577824471.917736,19,192.0
1577824475.8599613,20,192.0
1577824479.627177,21,192.0
1577824483.4303944,22,192.0
1577824487.1776087,23,192.0
1577824490.8898213,24,192.0
1577824494.6530364,25,192.0
1577824498.618263,26,192.0
1577824502.389479,27,192.0
1577824506.1766953,28,192.0
1577824509.8859076,29,192.0
1577824513.754129,30,192.0
1577824517.4933426,31,192.0
1577824521.2425573,32,192.0
1577824525.2197847,33,192.0
1577824529.107007,34,192.0
1577824532.817219,35,192.0
1577824536.5654335,36,192.0
1577824540.4226542,37,192.0
1577824544.1528676,38,192.0
1577824547.920083,39,192.0
1577824551.8423073,40,192.0
1577824555.7545311,41,192.0
1577824559.6867561,42,192.0
1577824563.4039686,43,192.0
1577824567.185185,44,192.0
1577824570.9614007,45,192.0
1577824574.6636126,46,192.0
1577824578.4038267,47,192.0
1577824582.1360402,48,192.0
1577824586.1752713,49,192.0
1577824590.0254912,50,192.0
1577824593.8037074,51,192.0
1577824597.659928,52,192.0
1577824601.455145,53,192.0
1577824605.2923646,54,192.0
1577824609.0905817,55,192.0
1577824612.8037941,56,192.0
1577824616.7240183,57,192.0
1577824620.6282418,58,192.0
1577824624.8104808,59,192.0
1577824628.5826967,60,192.0
1577824632.4229164,61,192.0
1577824636.2311342,62,192.0
1577824640.0173507,63,192.0
1577824643.7305632,64,192.0
1577824647.5987842,65,192.0
1577824651.460005,66,192.0
1577824655.2212203,67,192.0
1577824658.9374328,68,192.0
1577824662.854657,69,192.0
1577824666.6368732,70,192.0
1577824670.3530858,71,192.0
1577824674.1433027,72,192.0
1577824678.0185242,73,192.0
1577824681.8737447,74,192.0
1577824685.6269593,75,192.0
1577824689.3821743,76,192.0
1577824693.1443894,77,192.0
1577824696.8556015,78,192.0
1577824700.7938268,79,192.0
1577824704.8410583,80,192.0
1577824708.818286,81,192.0
1577824712.6555054,82,192.0
1577824716.531727,83,192.0
1577824720.3389447,84,192.0
1577824724.139162,85,192.0
1577824727.9453797,86,192.0
1577824731.759598,87,192.0
1577824735.731825,88,192.0
1577824739.66405,89,192.0
1577824743.4492667,90,192.0
1577824747.5224996,91,192.0
1577824751.1977098,92,192.0
1577824754.9749258,93,192.0
1577824758.71914,94,192.0
1577824762.4873557,95,192.0
1577824766.391579,96,192.0
1577824770.2547998,97,192.0
1577824774.1030197,98,192.0
1577824777.865235,99,192.0
1577824781.5874481,100,192.0234375
1577824785.3256617,101,216.0
1577824789.0588753,102,216.0
1577824792.8200905,103,216.0
1577824796.7583158,104,216.0
1577824800.6405377,105,216.0
1577824804.4117534,106,216.0
1577824808.1519675,107,216.0
1577824812.0691915,108,216.0
1577824815.836407,109,216.0
1577824819.5686202,110,216.0
1577824823.2528312,111,216.0
