Wall time,Step,Value
1577837431.5393567,1,0.6600000262260437
1577837435.4735818,2,1.5299999713897705
1577837439.425808,3,4.820000171661377
1577837443.3880346,4,9.680000305175781
1577837447.5512726,5,6.789999961853027
1577837451.9865263,6,6.170000076293945
1577837456.0787601,7,10.170000076293945
1577837460.0359867,8,11.0600004196167
1577837464.2082253,9,15.720000267028809
1577837471.3456335,10,19.239999771118164
1577837475.3848646,11,17.350000381469727
1577837479.2550862,12,18.6200008392334
1577837483.1493087,13,24.290000915527344
1577837487.0275304,14,24.34000015258789
1577837490.7497435,15,25.030000686645508
1577837494.5879629,16,24.940000534057617
1577837498.3951807,17,33.2400016784668
1577837502.1393948,18,27.829999923706055
1577837506.1026216,19,34.4900016784668
1577837510.0718486,20,39.970001220703125
1577837513.9150684,21,41.220001220703125
1577837517.7142859,22,50.119998931884766
1577837521.5895073,23,54.189998626708984
1577837525.4317272,24,52.41999816894531
1577837529.1289384,25,57.58000183105469
1577837532.8781528,26,67.01000213623047
1577837536.9563863,27,84.4000015258789
1577837540.7866054,28,75.80000305175781
1577837544.6448262,29,99.26000213623047
1577837548.612053,30,100.77999877929688
1577837552.4862745,31,108.37000274658203
1577837556.3344948,32,110.13999938964844
1577837560.2327175,33,137.00999450683594
1577837563.9909325,34,120.95999908447266
1577837567.8691542,35,139.35000610351562
1577837571.7013736,36,154.0399932861328
1577837575.5485938,37,142.63999938964844
1577837579.4238155,38,161.42999267578125
1577837583.2590346,39,148.4199981689453
1577837587.3002658,40,159.13999938964844
1577837591.1474857,41,162.4199981689453
1577837595.1967173,42,171.82000732421875
1577837599.0429373,43,162.24000549316406
1577837602.8341541,44,179.27000427246094
1577837606.728377,45,175.9600067138672
1577837610.4825916,46,185.02999877929688
1577837614.3448126,47,181.47999572753906
1577837618.2230346,48,181.9499969482422
1577837622.1722603,49,183.33999633789062
1577837626.2694948,50,185.07000732421875
1577837630.1197147,51,183.22000122070312
1577837633.9909363,52,182.1999969482422
1577837637.851157,53,184.4600067138672
1577837641.7163782,54,183.6300048828125
1577837645.6546035,55,182.9499969482422
1577837649.4838226,56,180.1199951171875
1577837653.2480378,57,178.05999755859375
1577837657.1572614,58,196.77999877929688
1577837661.4285057,59,185.82000732421875
1577837665.2517242,60,189.41000366210938
1577837669.1349466,61,186.22999572753906
1577837672.8651597,62,185.1199951171875
1577837676.7373815,63,199.32000732421875
1577837680.6256037,64,185.08999633789062
1577837684.6158319,65,189.33999633789062
1577837688.411049,66,193.0800018310547
1577837692.1412623,67,190.7100067138672
1577837695.925479,68,199.00999450683594
1577837700.053715,69,195.8300018310547
1577837703.8409317,70,197.60000610351562
1577837707.6391487,71,195.72999572753906
1577837711.596375,72,195.2100067138672
1577837715.6196053,73,196.08999633789062
1577837719.444824,74,193.6699981689453
1577837723.2090394,75,194.92999267578125
1577837727.1122627,76,188.11000061035156
1577837730.9634829,77,195.97999572753906
1577837734.8247037,78,194.25
1577837738.8139317,79,190.97000122070312
1577837742.6171494,80,195.3800048828125
1577837746.6013772,81,196.9499969482422
1577837750.4105954,82,194.66000366210938
1577837754.238814,83,194.36000061035156
1577837758.068033,84,197.07000732421875
1577837761.8992522,85,196.77000427246094
1577837765.8244767,86,201.19000244140625
1577837769.744701,87,203.10000610351562
1577837773.851936,88,199.47999572753906
1577837777.7951615,89,199.0800018310547
1577837781.5973787,90,199.27999877929688
1577837785.6266093,91,195.16000366210938
1577837789.5818355,92,199.17999267578125
1577837793.5140605,93,203.10000610351562
1577837797.386282,94,201.19000244140625
1577837801.3035061,95,203.1999969482422
1577837805.2627325,96,195.36000061035156
1577837809.1059523,97,201.19000244140625
1577837813.0661788,98,203.1999969482422
1577837817.018405,99,198.32000732421875
1577837820.8656251,100,199.27999877929688
1577837824.9188566,101,203.0
