Wall time,Step,Value
1578001587.8775623,6,9.399999618530273
1578001591.6547785,7,5.949999809265137
1578001613.8080454,12,8.050000190734863
1578001625.5617177,15,11.5
1578001629.309932,16,5.949999809265137
1578001640.7525866,19,6.550000190734863
1578001648.6550384,21,15.600000381469727
1578001664.327935,25,15.25
1578001711.3536246,37,25.5
1578001726.8165092,41,27.450000762939453
1578001734.7969656,43,22.200000762939453
1578001742.4724045,45,34.849998474121094
1578001746.273622,46,18.700000762939453
1578001753.9950635,48,23.850000381469727
1578001777.6164148,54,32.70000076293945
1578001781.2776241,55,23.049999237060547
1578001785.0048373,56,29.299999237060547
1578001788.6210442,57,18.100000381469727
1578001792.678276,58,17.649999618530273
1578001824.076072,66,32.349998474121094
1578001835.786742,69,27.149999618530273
1578001847.1943944,72,25.950000762939453
1578001851.0796165,73,22.950000762939453
1578001855.0768454,74,21.950000762939453
1578001858.9310656,75,21.850000381469727
1578001878.24017,80,19.399999618530273
1578001909.2589443,88,22.399999618530273
1578001913.3351774,89,22.049999237060547
1578001936.4514995,95,27.649999618530273
1578001967.4532726,103,40.45000076293945
1578001979.028935,106,25.850000381469727
1578001982.842153,107,19.850000381469727
1578002009.928702,114,31.799999237060547
1578002021.7673793,117,21.600000381469727
1578002029.6578307,119,23.350000381469727
1578002060.5815995,127,17.799999237060547
1578002072.0282543,130,23.5
1578002075.8584733,131,24.350000381469727
1578002110.8064723,140,33.599998474121094
1578002118.6449203,142,31.25
1578002122.7151532,143,42.599998474121094
1578002126.7173822,144,40.95000076293945
1578002155.6390364,151,41.54999923706055
1578002173.660067,156,53.25
1578002181.1794972,158,53.29999923706055
1578002184.9267116,159,71.3499984741211
1578002201.0626345,163,60.849998474121094
1578002221.2577894,168,100.19999694824219
1578002225.1440117,169,130.35000610351562
1578002238.5007756,172,190.39999389648438
1578002262.3781414,178,107.8499984741211
1578002266.2903652,179,87.5999984741211
1578002274.1938174,181,123.75
1578002285.835483,184,170.5500030517578
1578002293.6769316,186,154.4499969482422
1578002297.581155,187,130.9499969482422
1578002305.5106084,189,115.25
1578002313.105043,191,102.1500015258789
1578002316.9732642,192,98.1500015258789
1578002344.6048446,199,121.05000305175781
1578002375.7526262,207,111.75
1578002379.5298421,208,115.44999694824219
1578002383.3970635,209,137.5500030517578
1578002399.1239629,213,131.8000030517578
1578002438.1091926,223,73.0
1578002441.9054098,224,73.0999984741211
1578002449.717857,226,79.25
1578002465.2067425,230,76.55000305175781
1578002476.6953998,233,83.44999694824219
1578002480.5786216,234,69.55000305175781
1578002484.6938572,235,56.70000076293945
1578002496.229517,238,63.400001525878906
1578002543.188203,250,57.150001525878906
1578002566.460534,256,65.19999694824219
1578002578.3612146,259,78.44999694824219
1578002586.093657,261,84.4000015258789
1578002589.8728733,262,84.5999984741211
1578002597.6923206,264,91.25
1578002613.2732115,268,112.19999694824219
1578002628.4700809,272,187.0
1578002636.4915395,274,227.89999389648438
1578002655.885649,279,196.39999389648438
1578002710.2427578,293,163.25
1578002729.5148604,298,211.5
1578002733.4350843,299,104.6500015258789
1578002749.3839967,303,60.20000076293945
1578002753.451229,304,74.6500015258789
1578002768.816108,308,64.05000305175781
1578002772.6283262,309,56.0
1578002780.3987706,311,71.5999984741211
1578002792.2804503,314,61.04999923706055
1578002811.5045497,319,80.4000015258789
1578002815.4317741,320,56.45000076293945
1578002819.289995,321,71.3499984741211
1578002838.6901045,326,77.5999984741211
1578002842.6403306,327,68.30000305175781
1578002846.5915565,328,67.3499984741211
1578002857.9902086,331,82.69999694824219
1578002892.6701922,340,78.80000305175781
1578002900.5996456,342,73.9000015258789
1578002925.2980583,348,73.94999694824219
1578002950.578504,354,66.25
1578002955.5957913,355,83.5999984741211
1578002981.0042446,361,68.4000015258789
1578002993.579964,364,85.80000305175781
1578003012.080022,368,71.3499984741211
1578003028.5419636,372,72.5
1578003036.6564279,374,74.30000305175781
1578003054.0114205,378,111.30000305175781
1578003058.058652,379,84.4000015258789
1578003061.9468741,380,112.75
1578003070.654372,382,89.5
1578003092.2926097,387,106.5999984741211
1578003115.6099436,392,115.80000305175781
1578003120.654232,393,115.44999694824219
1578003124.9774795,394,110.6500015258789
1578003188.1090903,409,274.6000061035156
1578003216.4157093,416,178.1999969482422
1578003240.0690622,422,170.1999969482422
1578003244.263302,423,181.1999969482422
1578003252.6057792,425,121.8499984741211
1578003263.2543883,427,153.14999389648438
1578003279.1362967,431,161.1999969482422
1578003314.232304,440,95.30000305175781
1578003321.85574,442,75.25
1578003325.663958,443,76.4000015258789
1578003338.1356714,446,77.4000015258789
1578003361.3279977,452,77.30000305175781
1578003391.4947233,460,88.3499984741211
1578003395.2619386,461,105.05000305175781
1578003406.3825748,464,105.0
1578003410.1207886,465,97.05000305175781
1578003443.848718,474,98.5
1578003447.5369287,475,126.0999984741211
1578003488.5632753,486,134.14999389648438
1578003499.7749166,489,144.3000030517578
1578003503.4761283,490,158.6999969482422
1578003510.8235483,492,189.4499969482422
1578003518.1759691,494,179.14999389648438
1578003570.0629368,508,161.14999389648438
1578003588.7840078,513,137.9499969482422
1578003596.306438,515,144.35000610351562
1578003608.1511152,518,138.3000030517578
1578003615.456533,520,165.14999389648438
1578003633.897588,525,103.75
1578003637.6298015,526,107.3499984741211
1578003659.969079,532,96.5999984741211
1578003667.358502,534,106.8499984741211
1578003671.0287118,535,98.0999984741211
1578003678.430135,537,112.9000015258789
1578003682.2523534,538,128.39999389648438
1578003693.254983,541,111.05000305175781
1578003700.566401,543,120.55000305175781
1578003719.534486,548,120.44999694824219
1578003723.2897007,549,110.75
1578003756.777616,558,367.1000061035156
1578003764.2270422,560,416.29998779296875
1578003779.063891,564,440.04998779296875
1578003782.7170997,565,456.75
