Wall time,Step,Value
1577928189.917439,6,7.0
1577928193.5766485,7,8.0
1577928216.302948,12,5.0
1577928227.3065777,15,11.0
1577928230.8647811,16,1.0
1577928241.8214078,19,16.0
1577928249.5638506,21,14.0
1577928264.3706977,25,10.0
1577928311.6994045,37,20.0
1577928327.2722955,41,18.0
1577928334.7997258,43,17.0
1577928342.622173,45,13.0
1577928346.3873887,46,10.0
1577928354.0128248,48,22.0
1577928377.3471594,54,33.0
1577928381.1823788,55,32.0
1577928385.010598,56,22.0
1577928388.8018146,57,17.0
1577928392.762041,58,22.0
1577928424.7788723,66,25.0
1577928436.8785644,69,21.0
1577928448.589234,72,19.0
1577928452.5614614,73,27.0
1577928456.6906977,74,25.0
1577928460.791932,75,27.0
1577928481.1140945,80,26.0
1577928513.5459497,88,35.0
1577928517.6881866,89,24.0
1577928542.5126064,95,25.0
1577928576.1475303,103,26.0
1577928587.9572055,106,29.0
1577928592.161446,107,18.0
1577928619.6370175,114,21.0
1577928631.005668,117,15.0
1577928638.982124,119,25.0
1577928672.3450325,127,19.0
1577928683.8916929,130,19.0
1577928688.104934,131,17.0
1577928723.5909634,140,31.0
1577928731.380409,142,17.0
1577928735.2546306,143,18.0
1577928739.1888556,144,32.0
1577928766.2884054,151,42.0
1577928785.6345122,156,47.0
1577928793.5419643,158,53.0
1577928797.3831842,159,52.0
1577928812.9270732,163,65.0
1577928832.3381834,168,83.0
1577928836.175403,169,79.0
1577928847.6920617,172,101.0
1577928871.0493975,178,145.0
1577928874.9666216,179,161.0
1577928882.98108,181,231.0
1577928895.131775,184,233.0
1577928903.5822585,186,282.0
1577928907.63349,187,298.0
1577928915.742954,189,393.0
1577928923.7444117,191,466.0
1577928927.6586356,192,507.0
1577928955.5302296,199,132.0
1577928987.6800685,207,173.0
1577928991.6852977,208,184.0
1577928995.6855266,209,182.0
1577929011.393425,213,243.0
1577929051.0386922,223,340.0
1577929055.3869412,224,334.0
1577929063.7704206,226,355.0
1577929079.041294,230,341.0
1577929090.878971,233,343.0
1577929095.1862175,234,352.0
1577929099.394458,235,355.0
1577929112.2341926,238,344.0
1577929162.3280578,250,377.0
1577929186.7254534,256,374.0
1577929199.4271798,259,374.0
1577929207.6546504,261,373.0
1577929211.7648854,262,376.0
1577929219.9463534,264,387.0
1577929237.1253357,268,384.0
1577929253.4132676,272,392.0
1577929261.4837291,274,383.0
1577929281.7578888,279,397.0
1577929338.653143,293,467.0
1577929360.6193993,298,490.0
1577929364.967648,299,486.0
1577929381.2035766,303,362.0
1577929385.2588086,304,351.0
1577929401.6737478,308,359.0
1577929405.7489808,309,370.0
1577929413.8974466,311,373.0
1577929426.2751546,314,417.0
1577929446.4403083,319,419.0
1577929450.528542,320,434.0
1577929454.5657728,321,437.0
1577929474.8369324,326,440.0
1577929478.889164,327,423.0
1577929482.8263893,328,419.0
1577929494.7600718,331,453.0
1577929530.4791148,340,395.0
1577929539.2616172,342,360.0
1577929562.841966,348,101.0
1577929586.9963474,354,109.0
1577929590.8405674,355,91.0
1577929614.1409001,361,55.0
1577929625.9155736,364,99.0
1577929641.5574682,368,101.0
1577929657.6853907,372,73.0
1577929665.4478347,374,72.0
1577929681.572757,378,64.0
1577929685.5749857,379,63.0
1577929689.7022219,380,62.0
1577929698.0747008,382,52.0
1577929718.6488776,387,76.0
1577929738.710025,392,49.0
